Company Name,Industry,perm_id
Cohen & Steers Inc,Software & IT Services,4295903369
Toho Holdings Co Ltd,Health Care Distributors,4295879424
Major Drilling Group International Inc,Metals & Mining,4295862249
Enea AB,Software & IT Services,4295889892
Taiwan Secom Co Ltd,Professional & Commercial Services,4295891408
C C Land Holdings Ltd,Real Estate,4295871757
Bank Ochrony Srodowiska SA,Commercial Banks,4295886471
Byggma ASA,Building Products & Furnishings,4295885592
Wuxi Taiji Industry Ltd Corp,Industrial Machinery & Goods,4295865012
Al Baha Investment and Development Company SJSC,Real Estate,4295887310
Brilliance China Automotive Holdings Ltd,Automobiles,4295871561
Oracle Corp Japan,Software & IT Services,4295878899
Bittium Oyj,Software & IT Services,4295866462
Antares Vision SpA,Electrical & Electronic Equipment,5037853621
Ratchthani Leasing PCL,Consumer Finance,4295892705
DraftKings Holdings Inc,Restaurants,5072808243
Hertz Global Holdings Inc,Car Rental & Leasing,5048094456
D&L Industries Inc,Processed Foods,4297710153
Xinjiang Zhongtai Chemical Co Ltd,Chemicals,4295863765
Carnarvon Energy Ltd,Oil & Gas Refining & Marketing,4295857017
Unity Software Inc,Software & IT Services,5065226047
Kap AG,Chemicals,5001577886
MAS Real Estate Inc,Real Estate,5038068969
Flagstar Bancorp Inc,Commercial Banks,4295906508
Lubelski Wegiel Bogdanka SA,Coal Operations,4296954915
Qualicorp Consultoria e Corretora de Seguros SA,Professional & Commercial Services,4298107284
Stella International Holdings Ltd,"Apparel, Accessories & Footwear",5000039679
Beijing Tiantan Biological Products Corp Ltd,Biotechnology & Pharmaceuticals,4295865264
Oil Search Ltd,Oil & Gas Exploration & Production,4295857491
Masterflex SE,Industrial Machinery & Goods,5040699848
United Bank for Africa PLC,Commercial Banks,4295885261
Aventus Group,Real Estate,5068317462
Alta Equipment Group Inc,Industrial Machinery & Goods,5068335345
SRV Yhtiot Oyj,Asset Management & Custody Activities,4295866526
Bank of Ningbo Co Ltd,Commercial Banks,4295864013
Manz AG,Industrial Machinery & Goods,4295870006
Salisbury Bancorp Inc,Commercial Banks,4295904874
Centrotherm International AG,Semiconductors,4295868689
Mitsuba Corp,Auto Parts,4295875975
Fu Shou Yuan International Group Ltd,Leisure Facilities,5040759679
United Plantations Bhd,Processed Foods,4295883316
Sanan Optoelectronics Co Ltd,Semiconductors,4295865502
Hubei Jumpcan Pharmaceutical Co Ltd,Biotechnology & Pharmaceuticals,4295864718
Global Blood Therapeutics Inc,Biotechnology & Pharmaceuticals,5037622915
TLG Immobilien AG,Real Estate,5044024092
TransGlobe Energy Corp,Oil & Gas Exploration & Production,4295862069
INA dd,Multiline and Specialty Retailers & Distributors,4296929819
Ideanomics Inc,Software & IT Services,4296494776
Ardent Leisure Group Ltd,Leisure Facilities,5066631289
Inari Amertron Bhd,Semiconductors,5035307122
ZOZO Inc,E-Commerce,4295875926
Garo AB,Electrical & Electronic Equipment,4298315153
Fonterra Co-Operative Group Ltd,"Meat, Poultry & Dairy",4297993025
Grupo Herdez SAB de CV,Processed Foods,4295884306
Hensoldt AG,Semiconductors,5076939719
Alpine Income Property Trust Inc,Real Estate,5071518617
Marlowe PLC,Professional & Commercial Services,5050474209
Crayon Group Holding ASA,Oil & Gas Services,5037045384
Otonomy Inc,Software & IT Services,5000757730
China SCE Group Holdings Ltd,Real Estate,5000093532
CESC Ltd,Electric Utilities & Power Generators,4295873239
Morguard North American Residential Real Estate Investment Trust,Real Estate,5037347388
Angel Yeast Co Ltd,Processed Foods,4295864519
Genasys Inc,Hardware,4295912494
Shanghai Zhangjiang Hi-Tech Park Development Co Ltd,Real Estate,4295864959
XCMG Construction Machinery Co Ltd,Industrial Machinery & Goods,4295864122
Fonterra Shareholders' Fund,Asset Management & Custody Activities,5037971240
Ponsse Oyj,Industrial Machinery & Goods,4295866440
Lexinfintech Holdings Ltd,Restaurants,5059037350
Tbea Co Ltd,Electrical & Electronic Equipment,4295863693
Wilh Wilhelmsen Holding ASA,Marine Transportation,5000756079
Hyundai Department Store Co Ltd,Multiline and Specialty Retailers & Distributors,4296420966
Lien Hwa Industrial Holdings Corp,Industrial Machinery & Goods,4295891247
Beijing Shiji Information Technology Co Ltd,Software & IT Services,4295865208
DCM Holdings Co Ltd,Multiline and Specialty Retailers & Distributors,4295880702
Lotte Shopping Co Ltd,Multiline and Specialty Retailers & Distributors,4295882694
First Gen Corp,Electric Utilities & Power Generators,4295886311
Columbia Property Trust Inc,Real Estate,4297201928
Habib Bank Ltd,Commercial Banks,4295885799
Napatech A/S,Household & Personal Products,4296231529
Nitta Corp,Industrial Machinery & Goods,4295877068
PhenomeX Inc,Software & IT Services,5040706714
Sinoma Science & Technology Co Ltd,Chemicals,4295863607
New Fortress Energy Inc,Oil & Gas Exploration & Production,5056702528
Gulf Union Alahlia Cooperative Insurance Company SJSC,Insurance,4298007729
Avianca Holdings SA,Airlines,5034763261
Alujain Corp,Chemicals,4295887301
Arriver Holdco Inc,Software & IT Services,5063729103
Altimmune Inc,Biotechnology & Pharmaceuticals,4295902506
China Fortune Land Development Co Ltd,Real Estate,4295865641
Navistar International Corp,Professional & Commercial Services,4295904608
Agiliti Inc,Health Care Delivery,4296579201
Beijing Oriental Yuhong Waterproof Technology Co Ltd,Construction Materials,4298065353
Jilin Aodong Pharmaceutical Group Co Ltd,Biotechnology & Pharmaceuticals,4295864286
Guangzhou Haige Communications Group Incorporated Co,Telecommunication Services,4298153661
Pihlajalinna Oyj,Health Care Delivery,5046047499
Viva Goods Co Ltd,Software & IT Services,4295871387
Essex Bio-Technology Ltd,Biotechnology & Pharmaceuticals,4295871189
Shenzhen Salubris Pharmaceuticals Co Ltd,Biotechnology & Pharmaceuticals,4298150679
Kokuyo Co Ltd,Household & Personal Products,4295876889
Fujikura Ltd,Hardware,4295876871
Santander Bank Polska SA,Commercial Banks,4295886478
Alpine Immune Sciences Inc,Biotechnology & Pharmaceuticals,5035525548
Saudi Arabian Amiantit Company SJSC,Chemicals,4295887290
Sydney Airport Holdings Pty Ltd,Multiline and Specialty Retailers & Distributors,5000750852
Scapa Group Ltd,Restaurants,4295895155
Tokai Rika Co Ltd,Auto Parts,4295878629
Nisshinbo Holdings Inc,Hardware,4295878512
Tasly Pharmaceutical Group Co Ltd,Biotechnology & Pharmaceuticals,4295865148
Carclo PLC,Chemicals,4295898173
Af Gruppen ASA,Engineering & Construction Services,4295885533
Celltrion Inc,Biotechnology & Pharmaceuticals,5000076514
Diamond Offshore Drilling Inc,Oil & Gas Services,4295903129
Gulf Warehousing Company QPSC,Telecommunication Services,4295886965
Vita Group Ltd,Multiline and Specialty Retailers & Distributors,4295858532
CETC Cyberspace Security Technology Co Ltd,Electrical & Electronic Equipment,4298043714
Pulse Biosciences Inc,Biotechnology & Pharmaceuticals,5064601827
Pharmaron Beijing Co Ltd,Biotechnology & Pharmaceuticals,5042948573
AVIC Jonhon Optronic Technology Co Ltd,Semiconductors,4295864677
Tianma Microelectronics Co Ltd,Hardware,4295865303
Shanghai Waigaoqiao Free Trade Zone Group Co Ltd,Industrial Machinery & Goods,4295863988
PAM Transportation Services Inc,Marine Transportation,4295907509
KLCCP Stapled Group,Restaurants,5072809849
PHX Energy Services Corp,Oil & Gas Services,4295862159
Accel Entertainment Inc,Casinos & Gaming,5071553156
EXEO Group Inc,Engineering & Construction Services,4295879822
Banco Patagonia SA,Commercial Banks,4295856058
Thermador Groupe SA,Processed Foods,4295866646
SBI Holdings Inc,Multiline and Specialty Retailers & Distributors,4295878992
Marathon Gold Corp,Metals & Mining,4297439593
Jiangsu Yangnong Chemical Co Ltd,Chemicals,4295864920
ACWA Power Co,Electric Utilities & Power Generators,5037818914
Quality Houses PCL,Home Builders,4295893382
MAX Automation SE,Industrial Machinery & Goods,5062149042
Vertiv Holdings Co,Electrical & Electronic Equipment,5063314185
Shanghai M&G Stationery Inc,Household & Personal Products,5036213732
Sureserve Group PLC,Engineering & Construction Services,5044505682
FAW Jiefang Group Co Ltd,Restaurants,4295863985
Sun.King Technology Group Ltd,Hardware,5001179209
DMG Mori Co Ltd,Industrial Machinery & Goods,4295878074
Skylark Holdings Co Ltd,Restaurants,5036380524
Five Point Holdings LLC,Engineering & Construction Services,5046039616
VS Industry Bhd,Electronic Manufacturing Services & Original Design Manufacturing,4295883967
Zeon Corp,Chemicals,4295878023
Wuxi Weifu High Tech Group Co Ltd,Hardware,4295864175
Zhejiang Supor Co Ltd,Appliance Manufacturing,4295864025
Viking Therapeutics Inc,Biotechnology & Pharmaceuticals,5042933582
First International Bank of Israel Ltd,Commercial Banks,4295875171
init innovation in traffic systems SE,Industrial Machinery & Goods,5054883197
Bpce SA,Electrical & Electronic Equipment,5000084509
Bottomline Technologies Inc,Electrical & Electronic Equipment,4295912702
Albaraka Turk Katilim Bankasi AS,Commercial Banks,4295893765
Exel Industries SA,Building Products & Furnishings,4295867425
Troy Resources Ltd,Metals & Mining,4295858246
Bionano Genomics Inc,Biotechnology & Pharmaceuticals,4296225077
Logo Yazilim Sanayi ve Ticaret AS,Software & IT Services,4296382399
Allied Cooperative Insurance Group SJSC,Insurance,4298007732
American Realty Investors Inc,Real Estate,4295903367
GRG Banking Equipment Co Ltd,Hardware,4295865130
IVS Group SA,Multiline and Specialty Retailers & Distributors,5001207939
Volex PLC,Electrical & Electronic Equipment,4295894098
Ryohin Keikaku Co Ltd,Multiline and Specialty Retailers & Distributors,4295877446
Integrated Diagnostics Holdings PLC,Health Care Delivery,5044244496
Tongling Nonferrous Metals Group Co Ltd,Metals & Mining,4295864185
National Central Cooling Co PJSC,Electrical & Electronic Equipment,4295893471
Nipro Corp,Medical Equipment & Supplies,4295876037
HBIS Co Ltd,Software & IT Services,4295865389
Menicon Co Ltd,Medical Equipment & Supplies,4296320130
Shanxi Coking Coal Energy Group Co Ltd,Coal Operations,4295864676
Gemdale Corp,Real Estate,4295865248
Ur-Energy Inc,Metals & Mining,4295860444
Ardmore Shipping Corp,Marine Transportation,5040055521
DX (Group) PLC,Professional & Commercial Services,5041078696
Iovance Biotherapeutics Inc,Biotechnology & Pharmaceuticals,5056411750
Zahrat Al Waha for Trading Company CJSC,Food Retailers & Distributors,5056443256
Denbury Inc,Oil & Gas Exploration & Production,5079894161
Dotz Nano Ltd,Metals & Mining,4295857441
CGN New Energy Holdings Co Ltd,Electric Utilities & Power Generators,4297178404
Ageagle Aerial Systems Inc,Aerospace & Defence,4295923950
Capital Southwest Corp,Asset Management & Custody Activities,4295905856
Huazhong In Vehicle Holdings Co Ltd,Engineering & Construction Services,5037132387
Mondi South Africa (Pty) Ltd,Multiline and Specialty Retailers & Distributors,4295888678
STO Express Co Ltd,Industrial Machinery & Goods,5000835790
Celsia SA,Electrical & Electronic Equipment,4295865730
China New Higher Education Group Ltd,Education,5051788495
GungHo Online Entertainment Inc,Software & IT Services,4295880399
Federal National Mortgage Association,Mortgage Finance,4295903973
Bingo Industries Ltd,Waste Management,5055476591
Cambridge Bancorp,Commercial Banks,4298010062
Liminal BioSciences Inc,Biotechnology & Pharmaceuticals,4295861739
Montrose Environmental Group Inc,Professional & Commercial Services,5042939866
Telia Lietuva AB,Telecommunication Services,4295882936
Sofina SA,Asset Management & Custody Activities,4295859313
Guangdong Hongda Holdings Group Co Ltd,Multiline and Specialty Retailers & Distributors,5000431192
Arco Platform Ltd,Education,5065324915
Coronado Global Resources Inc,Coal Operations,5065977556
AECC Aviation Power Co Ltd,Aerospace & Defence,4295865519
Turquoise Hill Resources Ltd,Metals & Mining,4295861151
Urban&Civic PLC,Mortgage Finance,4295895224
Beam Therapeutics Inc,Biotechnology & Pharmaceuticals,5063164263
B&S Group SA,Professional & Commercial Services,5060568161
Abengoa SA,Engineering & Construction Services,4295889415
Bumitama Agri Ltd,Agricultural Products,5037360895
Fanhua Inc,Professional & Commercial Services,4295864555
MI Technovation Bhd,Real Estate,5063771554
SRP Groupe SA,E-Commerce,5036353196
Akelius Residential Property AB (publ),Real Estate,4297166223
Caitong Securities Co Ltd,Investment Banking & Brokerage,5000547286
Delta Dunia Makmur Tbk PT,Metals & Mining,4295874601
Lee's Pharmaceutical Holdings Ltd,Biotechnology & Pharmaceuticals,4295871517
China East Education Holdings Ltd,Education,5067162922
Moskovskiy Kreditnyi Bank PAO,Commercial Banks,5000044795
Tongkun Group Co Ltd,"Apparel, Accessories & Footwear",4297710943
Zhejiang Weixing New Building Materials Co Ltd,Construction Materials,4298347684
KCB Group Plc,Alcoholic Beverages,4298007709
Lawson Inc,Food Retailers & Distributors,4295880044
Taiwan Union Technology Corp,Hardware,4295892016
Hefei Meyer Optoelectronic Technology Inc,Hardware,5000562823
La Banque Postale SA,Commercial Banks,4296088598
Andrew Peller Ltd,Alcoholic Beverages,5065877137
Aspen Group Ltd,Real Estate,4295857604
Chaowei Power Holdings Ltd,Fuel Cells & Industrial Batteries,5000767432
Natura & Co Holding SA,Household & Personal Products,5069412925
RCI Hospitality Holdings Inc,Real Estate,4295914726
Yamato Kogyo Co Ltd,Iron & Steel Producers,4295878941
Collection House Ltd,Professional & Commercial Services,4295856396
Asia Cement (China) Holdings Corp,Construction Materials,4298007697
Hemas Holdings PLC,Biotechnology & Pharmaceuticals,4295889739
Shenghe Resources Holding Co Ltd,Multiline and Specialty Retailers & Distributors,4295865588
Konami Group Corp,Professional & Commercial Services,4295875973
PVR INOX Ltd,Iron & Steel Producers,4295872308
ESI Group SA,Software & IT Services,4295867506
Morinaga Milk Industry Co Ltd,"Meat, Poultry & Dairy",4295877440
Mincor Resources NL,Metals & Mining,4295857958
Hengtong Optic-Electric Co Ltd,Electrical & Electronic Equipment,4295865541
Vectura Group Ltd,Restaurants,4295898934
Intertrust NV,Chemicals,5046723140
ESR-Logos REIT,Real Estate,4295888026
China Shipbuilding Industry Group Power Co Ltd,Auto Parts,4295865518
CI Takiron Corp,Construction Materials,4295877998
Elecom Co Ltd,Hardware,4295880763
Yangtze Optical Fibre and Cable Joint Stock Ltd Co,Hardware,4296660007
Fortune Real Estate Investment Trust,Real Estate,4295888111
Orion Group Holdings Inc,Advertising & Marketing,4298015169
Nankang Rubber Tire Corp Ltd,Auto Parts,4295891253
Daqo New Energy Corp,Oil & Gas Exploration & Production,5000626521
Banco BICE,Commercial Banks,4295863470
Shanghai Jin Jiang International Hotels Co Ltd,Hotels & Lodging,4295864164
Ergomed PLC,Biotechnology & Pharmaceuticals,5042964908
Inner Mongolia BaoTou Steel Union Co Ltd,Iron & Steel Producers,4295863939
Qingling Motors Co Ltd,Industrial Machinery & Goods,5000001467
Manulife US Real Estate Investment Trust,Real Estate,5046297304
Equasens SA,Electrical & Electronic Equipment,4295867893
NIU Technologies,Automobiles,5065978073
Kansas City Southern (Pre-Merger),Software & IT Services,4295912177
HD Hyundai Infracore Co Ltd,Professional & Commercial Services,4295881908
Keisei Electric Railway Co Ltd,Rail Transportation,4295877744
Yuexiu Real Estate Investment Trust,Real Estate,4295872010
DHC Software Co Ltd,Hardware,4295864435
Jastrzebska Spolka Weglowa SA,Coal Operations,4296726890
Piquadro SpA,"Apparel, Accessories & Footwear",4295875866
Kandi Technologies Group Inc,Automobiles,4298052315
PagSeguro Digital Ltd,Software & IT Services,5059999091
Projektengagemang Sweden AB,Engineering & Construction Services,5034803115
HD Hyundai Construction Equipment Co Ltd,Industrial Machinery & Goods,5055456627
Virtusa Corp,Industrial Machinery & Goods,4295902655
MediciNova Inc,Software & IT Services,4295880664
Nihon M&A Center Holdings Inc,Home Builders,4295880406
Himax Technologies Inc,Electrical & Electronic Equipment,4295891477
Gaotu Techedu Inc,Software & IT Services,5069398649
Redde Northgate PLC,Asset Management & Custody Activities,4295897947
Xiamen Tungsten Co Ltd,Metals & Mining,4295864728
361 Degrees International Ltd,"Apparel, Accessories & Footwear",4298508464
Lingyi iTech Guangdong Co,Construction Materials,5000577506
Sinoma International Engineering Co Ltd,Engineering & Construction Services,4295864603
Shanghai RAAS Blood Products Co Ltd,Biotechnology & Pharmaceuticals,4298025328
Consun Pharmaceutical Group Ltd,Biotechnology & Pharmaceuticals,5040759700
Territorial Bancorp Inc,Commercial Banks,5000052113
Global Mediacom Tbk PT,Media & Entertainment,4295874459
Al Mashaar REIT,Real Estate,5057956546
Qudian Inc,Professional & Commercial Services,5057827049
Mitra Adiperkasa Tbk PT,"Apparel, Accessories & Footwear",4295874729
Ace Hardware Indonesia Tbk PT,Multiline and Specialty Retailers & Distributors,4295874776
Diana Shipping Inc,Marine Transportation,4295870723
Sichuan Swellfun Co Ltd,Alcoholic Beverages,4295865501
Nelly Group AB (publ),Software & IT Services,4298446374
NantHealth Inc,Software & IT Services,5037855861
Oppein Home Group Inc,Building Products & Furnishings,5000539998
Fulcrum Utility Services Ltd,Gas Utilities & Distributors,4297099443
Daan Gene Co Ltd,Software & IT Services,4295865200
Offcn Education Technology Co Ltd,Multiline and Specialty Retailers & Distributors,5000706233
SWK Holdings Corp,Consumer Finance,4295913987
Harmony Biosciences Holdings Inc,Biotechnology & Pharmaceuticals,5076167827
Kodiak Sciences Inc,Biotechnology & Pharmaceuticals,4298009606
Mammoth Energy Services Inc,Oil & Gas Services,5051779929
Hapag Lloyd AG,Biotechnology & Pharmaceuticals,4295869164
Silicom Ltd,Software & IT Services,4295875240
Hino Motors Ltd,Industrial Machinery & Goods,4295877399
Boart Longyear Pty Ltd,Engineering & Construction Services,4295858704
Hill-Rom Holdings Inc,Engineering & Construction Services,4295903149
Central Puerto SA,Electric Utilities & Power Generators,4295856050
Shibaura Machine Co Ltd,Industrial Machinery & Goods,4295878574
Dun & Bradstreet Holdings Inc,Professional & Commercial Services,5074657092
Youngor Group Co Ltd,Real Estate,4295863749
Chembio Diagnostics Inc,Biotechnology & Pharmaceuticals,4295900231
Jungfraubahn Holding AG,Rail Transportation,4295890624
DCP Midstream LP,Oil & Gas Midstream,4295899586
Concentrix Srev Inc,Software & IT Services,4297145396
Ashford Inc,Software & IT Services,5057951173
China Nuclear Engineering & Construction Corp Ltd,Engineering & Construction Services,5037087071
Chennai Petroleum Corporation Ltd,Oil & Gas Exploration & Production,4295872677
Adapteo Oyj,Engineering & Construction Services,5069469309
Medicover AB,Health Care Delivery,5055421947
Shandong Xinchao Energy Corp Ltd,Real Estate,4295865580
Shanxi Securities Co Ltd,Asset Management & Custody Activities,4297974726
MK Restaurant Group PCL,Restaurants,5038065660
Enexis Holding NV,"Apparel, Accessories & Footwear",4298484226
WELL Health Technologies Corp,Health Care Delivery,5037473817
Professional Holding Corp,Commercial Banks,5045823694
Japan Airport Terminal Co Ltd,Professional & Commercial Services,4295876114
Motech Industries Inc,Solar Technology & Project Developers,4295891022
Lakshmi Machine Works Ltd,Industrial Machinery & Goods,4295872695
Waitr Holdings Inc,Internet Media & Services,5050914655
Pacific Textiles Holdings Ltd,"Apparel, Accessories & Footwear",4295870799
Al Moammar Information Systems Co CJSC,Software & IT Services,5062369177
Avast Ltd,Software & IT Services,5063734194
Tangshan Port Group Co Ltd,Marine Transportation,5000751927
Beijing Originwater Technology Co Ltd,Water Utilities & Services,5000685130
One Group Hospitality Inc,Hotels & Lodging,4297818769
Upstart Holdings Inc,Software & IT Services,5046434066
United Spirits Ltd,Alcoholic Beverages,4295874156
HL Holdings Corp,Software & IT Services,4295881154
Vince Holding Corp,"Apparel, Accessories & Footwear",5040100222
MRV Engenharia e Participacoes SA,Home Builders,4295859995
Ensign Energy Services Inc,Oil & Gas Services,4295861111
Waskita Beton Precast Tbk PT,Construction Materials,5044030735
ODP Corp,Industrial Machinery & Goods,5074851216
O-I Glass Inc,Containers & Packaging,5072806964
TS Tech Co Ltd,Auto Parts,4295878957
Dawning Information Industry Co Ltd,Hardware,5037433276
Trinity Place Holdings Inc,Engineering & Construction Services,5037845606
FinVolution Group,Consumer Finance,5057950718
Airbnb Inc,Internet Media & Services,5001437821
Shanxi Meijin Energy Co Ltd,Coal Operations,4295864049
Ponce Financial Group Inc,Mortgage Finance,5055465104
Kungsleden AB,Real Estate,4295890224
Malaysia Building Society Bhd,Commercial Banks,4295884130
37 Interactive Entertainment Network Technology Group Co Ltd,Software & IT Services,5000542233
Siloam International Hospitals Tbk PT,Health Care Delivery,5035438281
YUNDA Holding Co Ltd,Industrial Machinery & Goods,4295865152
Surge Energy Inc,Oil & Gas Exploration & Production,5056416319
TCL Electronics Holdings Ltd,Hardware,4295871876
Savencia SA,"Meat, Poultry & Dairy",4295866732
Systemair AB,Electrical & Electronic Equipment,4295890422
Shanghai Tunnel Engineering Co Ltd,Engineering & Construction Services,4295864115
V-ZUG Holding AG,Appliance Manufacturing,5074842362
Tian Lun Gas Holdings Ltd,Gas Utilities & Distributors,5001199834
Valaris PLC,Software & IT Services,4295903908
Detskiy Mir PAO,Auto Parts,5000042026
NOVONIX Ltd,Electrical & Electronic Equipment,5047748627
China Northern Rare Earth Group High-Tech Co Ltd,Metals & Mining,4295865590
Sun Hung Kai & Co Ltd,Consumer Finance,4295871235
Zhangzhou Pientzehuang Pharmaceutical Co Ltd,Biotechnology & Pharmaceuticals,4295864697
Palace Capital PLC,Insurance,4295897566
Windstream Holdings Inc,Telecommunication Services,5040246389
BEL SA,Software & IT Services,4295867237
Zip Co Ltd,Consumer Finance,5000603679
Banco de Credito Social Cooperativo SA,Commercial Banks,5043334471
Western Asset Mortgage Capital Corp,Asset Management & Custody Activities,5000095434
Mirum Pharmaceuticals Inc,Biotechnology & Pharmaceuticals,5066605934
Attijariwafa Bank SA,Commercial Banks,4295884497
Sinyi Realty Inc,Real Estate Services,4295891198
White Energy Company Ltd,Electric Utilities & Power Generators,4295856775
Virgin Galactic Holdings Inc,Aerospace & Defence,5057796824
TPG Telecom Ltd,Telecommunication Services,5000944028
Corporacion Nacional del Cobre de Chile,Metals & Mining,4296497965
Ovid Therapeutics Inc,Biotechnology & Pharmaceuticals,5045853309
Lotte Corp,Processed Foods,4295881139
StoneCo Ltd,Software & IT Services,5057514299
Lime Technologies AB (publ),Software & IT Services,5052520814
Shandong Buchang Pharmaceuticals Co Ltd,Biotechnology & Pharmaceuticals,5000560344
Apollo Asset Management Inc,Asset Management & Custody Activities,4297826361
Chandra Asri Petrochemical Tbk PT,Chemicals,4295874746
DoorDash Inc,Internet Media & Services,5045821058
Bank of Khyber,Commercial Banks,4297173259
TTY Biopharm Co Ltd,Biotechnology & Pharmaceuticals,4295891167
Sohgo Security Services Co Ltd,Professional & Commercial Services,4295880216
Salem Media Group Inc,Media & Entertainment,4295914852
Cassava Sciences Inc,Biotechnology & Pharmaceuticals,4295915956
Shoals Technologies Group Inc,Solar Technology & Project Developers,5079243134
USA Truck Inc,Air Freight & Logistics,4295908214
Identiv Inc,Software & IT Services,4295907827
Guolian Securities Co Ltd,Investment Banking & Brokerage,5035394536
Atlas Corp,Marine Transportation,5073166817
BizLink Holding Inc,Hardware,5001203524
Repay Holdings Corp,Software & IT Services,5070826841
El Sewedy Electric Co SAE,Electrical & Electronic Equipment,4295866287
Transportadora de Gas del Norte SA,Oil & Gas Midstream,4295856181
Tokyo Century Corp,Commercial Banks,4295875997
CentralNic Group Plc,Software & IT Services,5040209770
KEC International Ltd,Electric Utilities & Power Generators,5000000017
Halyk Bank AO,Commercial Banks,4296131010
Nongfu Spring Co Ltd,Non-Alcoholic Beverages,5042949069
Lens Technology Co Ltd,Hardware,5036757687
Anritsu Corp,Electrical & Electronic Equipment,4295877710
China Yangtze Power Co Ltd,Electric Utilities & Power Generators,4295865508
Omani Qatari Telecommunications Company SAOG,Telecommunication Services,5000013787
Wijaya Karya (Persero) Tbk PT,Construction Materials,4295874583
JK Lakshmi Cement Ltd,Construction Materials,4295872438
Zentiva SA,Biotechnology & Pharmaceuticals,4296393146
Centrus Energy Corp,Electrical & Electronic Equipment,4295905152
Cyrela Brazil Realty SA Empreendimentos e Participacoes,Mortgage Finance,4295860008
Zhejiang Longsheng Group Co Ltd,Chemicals,4295863759
technotrans SE,Industrial Machinery & Goods,5064620654
Tokyo Ohka Kogyo Co Ltd,Chemicals,4295878851
TransAlta Renewables Inc,Electric Utilities & Power Generators,5040053785
Hafnia Ltd,Marine Transportation,5067512334
Dr Hoenle AG,Household & Personal Products,4295869295
Qatar Navigation QPSC,Telecommunication Services,4295886948
Kelso Technologies Inc,Industrial Machinery & Goods,4295918369
Axsome Therapeutics Inc,Biotechnology & Pharmaceuticals,5039864624
New Home Company Inc,Home Builders,5036179599
Hualan Biological Engineering Inc,Biotechnology & Pharmaceuticals,4295865475
Keihan Holdings Co Ltd,Restaurants,4295877732
Xinyu Iron & Steel Co Ltd,Iron & Steel Producers,4295865364
OFX Group Ltd,Consumer Finance,5040263199
Digital Garage Inc,Internet Media & Services,4295875961
AES Brasil Energia SA,Wind Technology & Project Developers,5080045942
Global Fashion Group SA,E-Commerce,5045850440
Eastern Bankshares Inc,Commercial Banks,5074807294
AlerisLife Inc,Software & IT Services,4295902723
Umeme Ltd,Electric Utilities & Power Generators,5001208962
Remark Holdings Inc,Internet Media & Services,4295900345
Shenzhen Zhongjin Lingnan Nonfemet Co Ltd,Metals & Mining,4295865397
Guanghui Energy Co Ltd,Oil & Gas Midstream,4295865280
Peach Property Group AG,Real Estate,5001192134
Getin Noble Bank SA,Commercial Banks,5000775554
iQIYI Inc,Internet Media & Services,5061450735
Corby Spirit and Wine Ltd,Alcoholic Beverages,4295861790
BioDelivery Sciences International Inc,Medical Equipment & Supplies,4295902047
GEM Co Ltd,Waste Management,5000629028
Fullcast Holdings Co Ltd,Professional & Commercial Services,4295878437
Elvalhalcor Hellenic Copper and Aluminium Industry SA,Metals & Mining,4295870473
Woodbois Ltd,Food Retailers & Distributors,5001203764
Shanxi Taigang Stainless Steel Co Ltd,Iron & Steel Producers,4295864604
Rocket Pharmaceuticals Inc,Biotechnology & Pharmaceuticals,4297060461
OrganoClick AB,Chemicals,5035541537
Gooch & Housego PLC,Hardware,4295895169
Open Lending Corp,Professional & Commercial Services,5073680646
Primeenergy Resources Corp,Metals & Mining,4295914604
Consti Oyj,Asset Management & Custody Activities,5000026983
Greatview Aseptic Packaging Co Ltd,Containers & Packaging,5001218754
Metall Zug AG,Appliance Manufacturing,4295890815
Cicor Technologies Ltd,Semiconductors,4295890667
En+ Group MKPAO,Engineering & Construction Services,5071560694
Kaisa Group Holdings Ltd,Real Estate,4297950835
Log Commercial Properties e Participacoes SA,Real Estate,5000900828
Rainbow Digital Commercial Co Ltd,Software & IT Services,4298154443
Arise AB,Electric Utilities & Power Generators,5000263125
Roots Corp,"Apparel, Accessories & Footwear",5056429165
Merida Industry Co Ltd,Toys & Sporting Goods,4295892614
Aten International Co Ltd,Hardware,4295891236
Adani Power Ltd,Electric Utilities & Power Generators,4297767900
Matsui Securities Co Ltd,Asset Management & Custody Activities,4295880061
Inovest BSC Public,Real Estate,4295859166
BTB Real Estate Investment Trust,Real Estate,4297429762
Feng Hsin Steel Co Ltd,Iron & Steel Producers,4295891323
Bricks Newco Ltd,Software & IT Services,5047816351
Shanghai International Airport Co Ltd,Professional & Commercial Services,4295863814
Chicken Soup for The Soul Entertainment Inc,Media & Entertainment,5054673449
Syngene International Ltd,Biotechnology & Pharmaceuticals,4298178079
G4S Ltd,Software & IT Services,4295893850
PAVmed Inc,Software & IT Services,5044097118
Pierre et Vacances SA,Software & IT Services,4295868167
CRISIL Ltd,Professional & Commercial Services,4295872642
DeA Capital SpA,Asset Management & Custody Activities,4295875804
Shanghai Baosight Software Co Ltd,Software & IT Services,4295864150
Oneness Biotech Co Ltd,Biotechnology & Pharmaceuticals,5000031535
Ripley Corp SA,Multiline and Specialty Retailers & Distributors,4295863490
SolGold PLC,Metals & Mining,4295894228
Oconee Federal Financial Corp,Commercial Banks,5001180781
Visual China Group Co Ltd,Media & Entertainment,4295865272
