company_name,perm_id,ticker_code,industry,
Beauty Farm Medical & Health Industry Inc,5082506671,2373,Professional & Commercial Services,
Veranda Learning Solutions Ltd,5081470121,VERANDA,Education,
Pros Holdings Inc,4295915632,PRO,Software & IT Services,
Maxlinear Inc,4297125150,MXL,Semiconductors,
ATN International Inc,4295903510,ATNI,Telecommunication Services,
Provident Financial Services Inc,4295916183,PFS,Commercial Banks,
National Presto Industries Inc,4295904593,NPK,Aerospace & Defence,
Air Transport Services Group Inc,4295902984,ATSG,Air Freight & Logistics,
Viasat Inc,4295908314,VSAT,Hardware,
Benchmark Electronics Inc,4295903546,BHE,Electronic Manufacturing Services & Original Design Manufacturing,
Great Southern Bancorp Inc,4295906616,GSBC,Commercial Banks,
USANA Health Sciences Inc,4295908218,USNA,Processed Foods,
Shinko Electric Industries Co Ltd,4295876627,6967,Semiconductors,
ShenZhen Special Economic Zone Real Estate & Properties Group Co Ltd,4295864001,200029,Real Estate,
Longzhou Group Co Ltd,5037274931,002682,Auto Parts,
Texton Property Fund Ltd,4297688701,TEX,Real Estate,
Sisram Medical Ltd,5039682041,1696,Medical Equipment & Supplies,
Capital Properties Inc,4295903661,CPTP,Real Estate,
Asahi Diamond Industrial Co Ltd,4295880661,6140,Industrial Machinery & Goods,
Ellcot Spinning Mills Ltd,4296319641,ELSM,Apparel, Accessories & Footwear,
Optiemus Infracom Ltd,4296008151,OPIL,Telecommunication Services,
Aira Factoring PCL,4295892691,AF,Commercial Banks,
Regnis Lanka PLC,4295940881,REG,Appliance Manufacturing,
Hub Group Inc,4295906729,HUBG,Air Freight & Logistics,
Copper Strike Ltd,4295856361,CSE,Metals & Mining,
Ecosphere Technologies Inc,4295902621,ESPH,Industrial Machinery & Goods,
US Residential Fund,5044024231,USR,Real Estate,
Wings & Things Inc,4296416121,NETW,Industrial Machinery & Goods,
Unitrade Industries Bhd,5081385991,UNITRAD,Industrial Machinery & Goods,
Bajrang Finance Ltd,5000036951,BJF,Consumer Finance,
Seven Hill Industries Ltd,4296029051,SVHIL,Investment Banking & Brokerage,
MingZhu Logistics Holdings Ltd,5077935421,YGMZ,Road Transportation,
Camper & Nicholsons Marina Investments Ltd,4297646861,322190,Automobiles,
House of Control Group AS,5045172881,HOCME,Software & IT Services,
Monsenso A/S,5065330331,MONSO,Software & IT Services,
Atmus Filtration Technologies Inc,5083854801,ATMU,Auto Parts,
Viet Nam Technology & Telecommunication JSC,5035933231,TTN,Software & IT Services,
Elmo Rent AS,5080193391,ELMO,Car Rental & Leasing,
Ding He Mining Holdings Ltd,4298095341,705,Metals & Mining,
Hempacco Co Inc,5082050821,HPCO,Tobacco,
Contango ORE Inc,5001190801,CTGO,Metals & Mining,
Independent Bank Group Inc,5001206810,IBTX,Commercial Banks,
Hanryu Holdings Inc,5083787001,HRYU,Internet Media & Services,
Rhea Girisim Sermayesi Yatirim Ortakligi AS,4296458161,RHEAG,Asset Management & Custody Activities,
BuySell Technologies Co Ltd,5062439791,7685,Internet Media & Services,
OncBioMune Pharmaceuticals Inc,4297606011,OBMPD,Biotechnology & Pharmaceuticals,
Chongqing Hongjiu Fruit Co Ltd,5062196611,6689,Food Retailers & Distributors,
Jaipan Industries Ltd,4297953571,SNF,Appliance Manufacturing,
BIPL Securities Ltd,4298047691,BIPLS,Investment Banking & Brokerage,
Claros Mortgage Trust Inc,5050281301,CMTG,Mortgage Finance,
Bright Outdoor Media Ltd,5081841111,BRIGHTOM,Advertising & Marketing,
Azarga Uranium Corp,4295861571,AZZ,Metals & Mining,
Mangoceuticals Inc,5083442931,MGRX,E-Commerce,
Quality Houses Hotel and Residence Freehold and Leasehold Property Fund,5037630111,QH-R,Real Estate,
United Credit Ltd,4295874291,UNC,Consumer Finance,
LeFram Technology Corp,4295892151,8127,Semiconductors,
Cirrus Logic Inc,4295905951,CRUS,Semiconductors,
Waters Corp,4295905309,WAT,Medical Equipment & Supplies,
Fortis Inc,4295861818,141020,Software & IT Services,
Elementis PLC,4295894598,ELM,Chemicals,
Ricoh Co Ltd,4295877489,7752,Hardware,
FirstGroup PLC,4295894629,FGP,Road Transportation,
Tutor Perini Corp,4295904719,TPC,Engineering & Construction Services,
Aboitiz Equity Ventures Inc,4295886209,AEV,Electric Utilities & Power Generators,
American Homes 4 Rent,5037989355,AMH,Real Estate,
Clariant AG,4295890576,CLN,Chemicals,
Taiwan Semiconductor Manufacturing Co Ltd,4295891425,2330,Semiconductors,
Iron Mountain Inc,5044340396,IRM,Software & IT Services,
Banco Comercial Portugues SA,4295886766,BPCGY,Commercial Banks,
Astellas Pharma Inc,4295876965,4503,Biotechnology & Pharmaceuticals,
Sinopac Financial Holdings Co Ltd,4295891775,2890,Commercial Banks,
Ford Motor Co,4295903068,F,Automobiles,
Kier Group PLC,4295894875,KIE,Engineering & Construction Services,
City Lodge Hotels Ltd,4295888619,CLH,Hotels & Lodging,
CNH Industrial NV,5039844145,CNHI,Industrial Machinery & Goods,
Thermon Group Holdings Inc,5000708600,THR,Electrical & Electronic Equipment,
Worthington Industries Inc,4295905353,WOR,Iron & Steel Producers,
BASF SE,4295869198,BAS,Chemicals,
Hasbro Inc,4295904144,HAS,Toys & Sporting Goods,
Consolidated Communications Holdings Inc,4295910024,CNSL,Telecommunication Services,
Jiangsu Yangdian Science & Technology Co Ltd,5037441072,301012,Electrical & Electronic Equipment,
Carnival PLC,4295896208,CCL,Cruise Lines,
RPC Inc,4295904795,RES,Oil & Gas - Services,
Medserv PLC,4297576107,MDS,Air Freight & Logistics,
Bringspring Science and Technology Co Ltd,5036345777,300290,Software & IT Services,
Seres Therapeutics Inc,5037639494,MCRB,Biotechnology & Pharmaceuticals,
Insteel Industries Inc,4295904231,IIIN,Iron & Steel Producers,
CSW Industrials Inc,5044168109,CSWI,Industrial Machinery & Goods,
Catalent Inc,5000053849,CTLT,Biotechnology & Pharmaceuticals,
Armada Hoffler Properties Inc,5039105917,AHH,Real Estate,
Capitec Bank Holdings Ltd,4295888586,CPI,Commercial Banks,
Capital City Bank Group Inc,5000001087,CCBG,Commercial Banks,
Doha Bank QPSC,4295886956,DHBK,Commercial Banks,
L3Harris Technologies Inc,5000100407,LHX,Aerospace & Defence,
Malaysia Airports Holdings Bhd,4295883826,MAHB,Professional & Commercial Services,
Pentair PLC,5040925358,PNR,Industrial Machinery & Goods,
Dino Polska SA,5039189248,DNP,Food Retailers & Distributors,
Telefonica Brasil SA,4295859975,VIVT3,Telecommunication Services,
Samsung Electro-Mechanics Co Ltd,4295881235,009150,Hardware,
Hyundai Motor Co,4295881548,005380,Automobiles,
Kinder Morgan Inc,4298464085,KMI,Oil & Gas - Midstream,
Capri Holdings Ltd,5036887325,CPRI,Apparel, Accessories & Footwear,
Shree Cement Ltd,4295874015,SRCM,Construction Materials,
International Flavors & Fragrances Inc,4295904309,IFF,Chemicals,
Winnebago Industries Inc,4295905351,WGO,Automobiles,
Wolfspeed Inc,4295906086,WOLF,Semiconductors,
Everi Holdings Inc,5000001276,EVRI,Casinos & Gaming,
Li Ning Co Ltd,4295871926,2331,Apparel, Accessories & Footwear,
Heartland Financial USA Inc,4295913661,HTLF,Commercial Banks,
Heritage-Crystal Clean Inc,4298015182,HCCI,Waste Management,
M/I Homes Inc,4295904452,MHO,Home Builders,
Matson Inc,5037356342,MATX,Marine Transportation,
Minor International PCL,4295893065,MINT,Restaurants,
Schibsted ASA,4295885369,SCHA,Media & Entertainment,
NanoString Technologies Inc,4297144155,NSTG,Medical Equipment & Supplies,
LGI Homes Inc,5040059128,LGIH,Home Builders,
Watts Water Technologies Inc,4295905316,WTS,Electrical & Electronic Equipment,
Camping World Holdings Inc,5051004737,CWH,Automobiles,
Nobia AB,4295890455,NOBI,Building Products & Furnishings,
United Rentals Inc,4295905175,URI,Industrial Machinery & Goods,
Norfolk Southern Corp,4295904619,NSC,Rail Transportation,
HSBC Holdings PLC,8589934275,HSBA,Commercial Banks,
Emeco Holdings Ltd,4295856997,EHL,Industrial Machinery & Goods,
Air Canada,4295863289,AC,Airlines,
Transurban Group,5000088867,TCL,Engineering & Construction Services,
Toyota Motor Corp,4295876746,7203,Automobiles,
Danieli & C Officine Meccaniche SpA,4295875649,DAN,Industrial Machinery & Goods,
Bosideng International Holdings Ltd,4295864219,3998,Apparel, Accessories & Footwear,
Sulzer AG,4295890585,SUN,Industrial Machinery & Goods,
RS Group PLC,4295895749,CBG,Commercial Banks,
Park National Corp,4295904677,PRK,Commercial Banks,
Pick N Pay Stores Ltd,4295889119,PIK,Food Retailers & Distributors,
Timken Co,4295905089,TKR,Industrial Machinery & Goods,
New World Development Co Ltd,4295871585,17,Real Estate,
Publicis Groupe SA,4295866610,PUB,Advertising & Marketing,
SRS Finance Ltd,5040694614,SRFL,Investment Banking & Brokerage,
Snowman Logistics Ltd,4296647518,SNLL,Air Freight & Logistics,
Distribusi Voucher Nusantara Tbk PT,5066588446,DIVA,Software & IT Services,
Brainstorm Cell Therapeutics Inc,4295899439,BCLI,Biotechnology & Pharmaceuticals,
Custom Truck One Source Inc,5056602203,CTOS,Industrial Machinery & Goods,
Mitsubishi Estate Logistics REIT Investment Corp,5057438894,3481,Real Estate,
Cyclone Power Technologies Inc,4296488992,CYPW,Industrial Machinery & Goods,
Beijing Roborock Technology Co Ltd,5068926255,688169,Appliance Manufacturing,
Polo Queen Industrial and Fintech Ltd,5050705532,PQIF,Household & Personal Products,
Tianjin Realty Development Group Co Ltd,4295865097,600322,Home Builders,
Quality RO Industries Ltd,5082054672,QRIL,Industrial Machinery & Goods,
Omega Flex Inc,4295902860,OFLX,Industrial Machinery & Goods,
Kronos Worldwide Inc,4295909008,KRO,Chemicals,
Noble Midstream Partners LP,5046736182,NBLX,Oil & Gas - Services,
CPU Softwarehouse AG,4295869772,CPU2,Software & IT Services,
Geotech Holdings Ltd,5051391972,1707,Engineering & Construction Services,
Max Sight Group Holdings Ltd,5056438242,8483,Professional & Commercial Services,
Anhui Estone Materials Technology Co Ltd,5051774642,688733,Chemicals,
Koroplast Temizlik Ambalaj Urunleri Sanayi ve Dis Ticaret AS,5061132372,KRPLS,Containers & Packaging,
Equinix Inc,4295900491,EQIX,Real Estate,
GPT Group,4295857116,GPT,Real Estate,
Medifast Inc,4295913662,MED,Food Retailers & Distributors,
Hawkins Inc,4295906673,HWKN,Chemicals,
QCR Holdings Inc,4295914654,QCRH,Commercial Banks,
Astec Industries Inc,4295905619,ASTE,Industrial Machinery & Goods,
CEVA Inc,4295906306,CEVA,Semiconductors,
Granges AB,4295890016,GRNG,Metals & Mining,
Eagle Pharmaceuticals Inc,4296474346,EGRX,Biotechnology & Pharmaceuticals,
Republic Services Inc,4295904818,RSG,Waste Management,
Computer Programs and Systems Inc,4295902145,CPSI,Software & IT Services,
Adani Enterprises Ltd,4295872565,ADE,Coal Operations,
Pembina Pipeline Corp,5037474279,PPL,Oil & Gas - Midstream,
TriMas Corp,4295911705,TRS,Industrial Machinery & Goods,
Boston Properties Inc,4295903585,BXP,Real Estate,
Alexandria Real Estate Equities Inc,4295903337,ARE,Real Estate,
Macerich Co,4295904458,MAC,Real Estate,
StarHub Ltd,4295888098,STH,Telecommunication Services,
Almendral SA,4295863512,ALMEN,Asset Management & Custody Activities,
OZ Minerals Ltd,4295858027,OZL,Metals & Mining,
JS Global Lifestyle Co Ltd,5070519442,1691,Appliance Manufacturing,
Takaoka Toko Co Ltd,5037631522,6617,Electrical & Electronic Equipment,
AppHarvest Inc,5074213142,APPH,Agricultural Products,
SemiLEDs Corp,4297165432,LEDS,Semiconductors,
Akebono Brake Industry Co Ltd,4295878722,7238,Auto Parts,
Jiangxi Hongdu Aviation Industry Co Ltd,4295865132,600316,Aerospace & Defence,
UMediC Group Bhd,5081501012,UMC,Health Care Distributors,
People & Telecommunication Inc,4295881412,681,Engineering & Construction Services,
UPL Ltd,4295872797,UPLL,Chemicals,
Cutera Inc,4295904296,CUTR,Medical Equipment & Supplies,
Hutter & Schrantz Stahlbau AG,4297848422,5930,Building Products & Furnishings,
GB Sciences Inc,4295914742,GBLX,Biotechnology & Pharmaceuticals,
Encore Wire Corp,4295906358,WIRE,Metals & Mining,
Alnylam Pharmaceuticals Inc,4295916167,ALNY,Biotechnology & Pharmaceuticals,
PRS Reit PLC,5055671462,PRSR,Real Estate,
Ultra Clean Holdings Inc,4295904289,UCTT,Semiconductors,
Bonal International Inc,4296470982,BONL,Industrial Machinery & Goods,
Country Group Holdings PCL,5043334862,CGH,Investment Banking & Brokerage,
Q4 Inc,5019549472,QFOR,Software & IT Services,
CareDx Inc,4296127407,CDNA,Medical Equipment & Supplies,
Schaeffler AG,5045949737,SFFLY,Auto Parts,
Diamond Biofund Inc,5055476622,6901,Asset Management & Custody Activities,
Amgen Inc,4295905537,AMGN,Biotechnology & Pharmaceuticals,
Invex Therapeutics Ltd,5069471822,IXC,Biotechnology & Pharmaceuticals,
Integrated Cannabis Solutions Inc,4296491232,IGPK,Hardware,
Hydsoft Technology Co Ltd,5054815042,301316,Software & IT Services,
CICT Mobile Communication Technology Co Ltd,5037016712,688387,Hardware,
Kalina Power Ltd,4295856552,KPO,Electric Utilities & Power Generators,
Allkem Ltd,4295858677,AKE,Metals & Mining,
CBRE Group Inc,4295899323,CBRE,Real Estate Services,
Malayan Banking Bhd,4295884238,MAY,Commercial Banks,
Stronghold Digital Mining Inc,5080148742,SDIG,Software & IT Services,
MacroGenics Inc,4296650581,MGNX,Biotechnology & Pharmaceuticals,
Motorola Solutions Inc,4295904562,MSI,Hardware,
Xencor Inc,5000456188,XNCR,Biotechnology & Pharmaceuticals,
BancFirst Corp,4295905656,BANF,Commercial Banks,
Dominion Energy Inc,5001437767,D,Electric Utilities & Power Generators,
Guangzhou Automobile Group Co Ltd,4296939105,2238,Automobiles,
Indusind Bank Ltd,4295873529,IIB,Commercial Banks,
Siegfried Holding AG,5000066884,SFZN,Biotechnology & Pharmaceuticals,
Evergreen Marine Corp Taiwan Ltd,4295891056,2603,Marine Transportation,
Bread Financial Holdings Inc,5000001395,BFH,Consumer Finance,
QBE Insurance Group Ltd,4295858616,QBE,Insurance,
Industrias Penoles SAB de CV,4295884288,PE&OLES*,Metals & Mining,
Truworths International Ltd,4295888695,TRU,Apparel, Accessories & Footwear,
Grupo Bimbo SAB de CV,4295884506,BIMBOA,Processed Foods,
Covestro AG,5046707555,1COV,Chemicals,
Tejon Ranch Co,4295905045,TRC,Real Estate,
JD Sports Fashion PLC,4295894669,JD/,Multiline and Specialty Retailers & Distributors,
Eurocash SA,4295886573,EUR,Food Retailers & Distributors,
Victrex PLC,4295894616,VCT,Chemicals,
Glenmark Pharmaceuticals Ltd,4295873669,GNP,Biotechnology & Pharmaceuticals,
Merck & Co Inc,4295904886,MRK,Biotechnology & Pharmaceuticals,
HKBN Ltd,5045390379,1310,Telecommunication Services,
Orange SA,4295868416,ORA,Telecommunication Services,
Enerplus Corp,4295861613,ERF,Oil & Gas - Exploration & Production,
Super Group Ltd,4295889179,SPG,Air Freight & Logistics,
BRF SA,4295859753,BRFS3,Meat, Poultry & Dairy,
Mosaic Co,5000274109,MOS,Chemicals,
Cornerstone Building Brands Inc,4295904569,CNR,Building Products & Furnishings,
HEICO Corp,4295904159,HEI,Aerospace & Defence,
Alphabet Inc,5030853586,GOOG,Internet Media & Services,
Tatung Co,4295892109,2371,Electrical & Electronic Equipment,
Ventas Inc,4295905210,VTR,Real Estate,
Jiangsu Skyray Instrument Co Ltd,5000086573,300165,Electrical & Electronic Equipment,
Walgreens Boots Alliance Inc,5043951500,WBA,Drug Retailers,
UDR Inc,4295905170,UDR,Real Estate,
NXP Semiconductors NV,4298475354,NXPI,Semiconductors,
Brembo SpA,4295875504,BRE,Auto Parts,
Mitsui Chemicals Inc,4295877421,4183,Chemicals,
LTC Properties Inc,4295904391,LTC,Real Estate,
Walsin Lihwa Corp,4295891078,1605,Electrical & Electronic Equipment,
Patrick Industries Inc,4295907562,PATK,Building Products & Furnishings,
Chorus Ltd,5036762483,CNU,Telecommunication Services,
Dril-Quip Inc,4295903883,DRQ,Oil & Gas - Services,
Four Corners Property Trust Inc,5046649713,FCPT,Real Estate,
Akebia Therapeutics Inc,4297878446,AKBA,Biotechnology & Pharmaceuticals,
Ambarella Inc,4297080266,AMBA,Semiconductors,
Vallourec SA,4295867374,VK,Iron & Steel Producers,
United Overseas Bank Ltd,5000074278,UOB,Commercial Banks,
Perficient Inc,4295915966,PRFT,Software & IT Services,
PNC Financial Services Group Inc,4295904676,PNC,Commercial Banks,
Aristocrat Leisure Ltd,4295857388,ALL,Casinos & Gaming,
Devon Energy Corp,4295912097,DVN,Oil & Gas - Exploration & Production,
Agnico Eagle Mines Ltd,4295861443,AEM,Metals & Mining,
Resilient Reit Ltd,4295888465,RES,Real Estate,
Investec Ltd,4295889271,INL,Commercial Banks,
Mondelez International Inc,4295899791,MDLZ,Processed Foods,
CBIZ Inc,4295905912,CBZ,Professional & Commercial Services,
Cross Country Healthcare Inc,4295901764,CCRN,Professional & Commercial Services,
Indofood Sukses Makmur Tbk PT,4295874561,INDF,Processed Foods,
Cal-Maine Foods Inc,4295905834,CALM,Meat, Poultry & Dairy,
Advanced Drainage Systems Inc,4296035567,WMS,Industrial Machinery & Goods,
Natera Inc,5032036738,NTRA,Health Care Delivery,
Intellia Therapeutics Inc,5044066446,NTLA,Medical Equipment & Supplies,
Shake Shack Inc,5044195883,SHAK,Restaurants,
Aitken Spence PLC,4295889738,SPEN,Hotels & Lodging,
Renault SA,4295867385,RNO,Automobiles,
SSAB AB,4295889873,SSABB,Iron & Steel Producers,
China Overseas Land & Investment Ltd,4295871425,688,Real Estate,
Bpost SA,4298253247,BPOST,Air Freight & Logistics,
Ucb SA,4295859381,UCB,Biotechnology & Pharmaceuticals,
Samsung SDI Co Ltd,4295881194,006400,Hardware,
Terna Rete Elettrica Nazionale SpA,4295875459,TRN,Electric Utilities & Power Generators,
Southwestern Energy Co,4295904953,SWN,Oil & Gas - Exploration & Production,
Industria de Diseno Textil SA,4295889432,ITX,Apparel, Accessories & Footwear,
Designer Brands Inc,4295902329,DBI,Apparel, Accessories & Footwear,
Axon Enterprise Inc,4295899766,AAXN,Aerospace & Defence,
Amphenol Corp,4295903359,APH,Electrical & Electronic Equipment,
Global Industrial Co,4295912288,GIC,Industrial Machinery & Goods,
Quanterix Corp,5001079715,QTRX,Medical Equipment & Supplies,
Sun Pharmaceutical Industries Ltd,4295873594,SUNP,Biotechnology & Pharmaceuticals,
Kaman Corp,4295908621,KAMN,Aerospace & Defence,
Standard Chartered PLC,4295895205,STAN,Commercial Banks,
Meyer Burger Technology AG,4295890554,MBTN,Electrical & Electronic Equipment,
Rheinmetall AG,4295869123,RHM,Aerospace & Defence,
SIG PLC,4295898735,SHI,Multiline and Specialty Retailers & Distributors,
Orion SA,5035421578,ALSEN,Biotechnology & Pharmaceuticals,
Corbion NV,4295884919,CRBN,Processed Foods,
Hormel Foods Corp,4295904183,HRL,Meat, Poultry & Dairy,
