company_name|perm_id|data_type|disclosure|metric_description|metric_name|metric_value|nb_points_of_observations|pillar|Industry|year|metric_value_scaled|metric_value_log
Inari Amertron Bhd|5035307122|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|260|G_risk|Semiconductors|2022|0.4|4.61512051684126
Ascendis Pharma A/S|4297931709|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|1.0|260|G_risk|Biotechnology & Pharmaceuticals|2020|0.004|0.6931471805599453
Syros Pharmaceuticals Inc|5037818300|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|260|G_risk|Biotechnology & Pharmaceuticals|2020|0.4|4.61512051684126
Inari Amertron Bhd|5035307122|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|1.0|260|G_risk|Semiconductors|2019|0.004|0.6931471805599453
Inari Amertron Bhd|5035307122|int|REPORTED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|1.0|260|G_risk|Semiconductors|2019|0.004|0.6931471805599453
Ascendis Pharma A/S|4297931709|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|1.0|260|G_risk|Biotechnology & Pharmaceuticals|2022|0.004|0.6931471805599453
Inari Amertron Bhd|5035307122|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|260|G_risk|Semiconductors|2023|0.4|4.61512051684126
Laurus Labs Ltd|4298499557|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|259|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Asmedia Technology Inc|5035314388|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|259|G_risk|Semiconductors|2020|0.4|4.61512051684126
Cosmo Pharmaceuticals NV|5051001094|int|CALCULATED|The number of anti-takeover devices in place in excess of two.|ANALYTIC_ANTI_TAKEOVER_DEVICES|0.0|259|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Cosmo Pharmaceuticals NV|5051001094|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|259|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Asmedia Technology Inc|5035314388|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|259|G_risk|Semiconductors|2021|0.4|4.61512051684126
Asmedia Technology Inc|5035314388|int|CALCULATED|The number of anti-takeover devices in place in excess of two.|ANALYTIC_ANTI_TAKEOVER_DEVICES|0.0|259|G_risk|Semiconductors|2019|0.0|0.0
Faraday Technology Corp|4295891620|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|1.0|259|G_risk|Semiconductors|2022|0.004|0.6931471805599453
Cosmo Pharmaceuticals NV|5051001094|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|259|G_risk|Biotechnology & Pharmaceuticals|2022|0.4|4.61512051684126
Laurus Labs Ltd|4298499557|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|259|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Cosmo Pharmaceuticals NV|5051001094|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|1.0|259|G_risk|Biotechnology & Pharmaceuticals|2022|0.004|0.6931471805599453
Laurus Labs Ltd|4298499557|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|259|G_risk|Biotechnology & Pharmaceuticals|2024|0.4|4.61512051684126
Faraday Technology Corp|4295891620|int|REPORTED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|1.0|259|G_risk|Semiconductors|2023|0.004|0.6931471805599453
Cosmo Pharmaceuticals NV|5051001094|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|259|G_risk|Biotechnology & Pharmaceuticals|2021|0.4|4.61512051684126
Faraday Technology Corp|4295891620|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|1.0|259|G_risk|Semiconductors|2021|0.004|0.6931471805599453
Cosmo Pharmaceuticals NV|5051001094|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|259|G_risk|Biotechnology & Pharmaceuticals|2020|0.4|4.61512051684126
Laurus Labs Ltd|4298499557|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|259|G_risk|Biotechnology & Pharmaceuticals|2024|0.4|4.61512051684126
Cosmo Pharmaceuticals NV|5051001094|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|259|G_risk|Biotechnology & Pharmaceuticals|2023|0.4|4.61512051684126
Asmedia Technology Inc|5035314388|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|259|G_risk|Semiconductors|2023|0.4|4.61512051684126
Faraday Technology Corp|4295891620|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|259|G_risk|Semiconductors|2023|0.4|4.61512051684126
Asmedia Technology Inc|5035314388|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|259|G_risk|Semiconductors|2021|0.4|4.61512051684126
Faraday Technology Corp|4295891620|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|259|G_risk|Semiconductors|2022|0.4|4.61512051684126
Cosmo Pharmaceuticals NV|5051001094|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|259|G_risk|Biotechnology & Pharmaceuticals|2020|0.4|4.61512051684126
Asmedia Technology Inc|5035314388|int|REPORTED|The number of anti-takeover devices in place in excess of two.|ANALYTIC_ANTI_TAKEOVER_DEVICES|0.0|259|G_risk|Semiconductors|2020|0.0|0.0
Faraday Technology Corp|4295891620|int|REPORTED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|1.0|259|G_risk|Semiconductors|2020|0.004|0.6931471805599453
Faraday Technology Corp|4295891620|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|259|G_risk|Semiconductors|2022|0.4|4.61512051684126
Faraday Technology Corp|4295891620|int|REPORTED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|1.0|259|G_risk|Semiconductors|2021|0.004|0.6931471805599453
Faraday Technology Corp|4295891620|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|1.0|259|G_risk|Semiconductors|2020|0.004|0.6931471805599453
Cosmo Pharmaceuticals NV|5051001094|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|259|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Asmedia Technology Inc|5035314388|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|259|G_risk|Semiconductors|2022|0.4|4.61512051684126
Cosmo Pharmaceuticals NV|5051001094|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|259|G_risk|Biotechnology & Pharmaceuticals|2021|0.4|4.61512051684126
Cosmo Pharmaceuticals NV|5051001094|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|259|G_risk|Biotechnology & Pharmaceuticals|2023|0.4|4.61512051684126
Laurus Labs Ltd|4298499557|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|1.0|259|G_risk|Biotechnology & Pharmaceuticals|2021|0.004|0.6931471805599453
Asmedia Technology Inc|5035314388|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|259|G_risk|Semiconductors|2020|0.4|4.61512051684126
Asmedia Technology Inc|5035314388|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|259|G_risk|Semiconductors|2022|0.4|4.61512051684126
Asmedia Technology Inc|5035314388|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|259|G_risk|Semiconductors|2023|0.4|4.61512051684126
Cosmo Pharmaceuticals NV|5051001094|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|259|G_risk|Biotechnology & Pharmaceuticals|2022|0.4|4.61512051684126
Cosmo Pharmaceuticals NV|5051001094|int|REPORTED|The number of anti-takeover devices in place in excess of two.|ANALYTIC_ANTI_TAKEOVER_DEVICES|0.0|259|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
NGM Biopharmaceuticals Inc|4297800748|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
CanSino Biologics Inc|5037456309|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2023|0.4|4.61512051684126
vTv Therapeutics Inc|5046056658|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2021|0.4|4.61512051684126
Evolus Inc|5038792215|int|REPORTED|The number of anti-takeover devices in place in excess of two.|ANALYTIC_ANTI_TAKEOVER_DEVICES|1.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.004|0.6931471805599453
NGM Biopharmaceuticals Inc|4297800748|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2019|0.4|4.61512051684126
Aurinia Pharmaceuticals Inc|5000451880|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|1.0|258|G_risk|Biotechnology & Pharmaceuticals|2022|0.004|0.6931471805599453
Castle Biosciences Inc|5000451463|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2021|0.4|4.61512051684126
Consun Pharmaceutical Group Ltd|5040759700|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|1.0|258|G_risk|Biotechnology & Pharmaceuticals|2021|0.004|0.6931471805599453
Evolus Inc|5038792215|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2017|0.4|4.61512051684126
CorMedix Inc|5000592140|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2021|0.4|4.61512051684126
CorMedix Inc|5000592140|int|REPORTED|The number of anti-takeover devices in place in excess of two.|ANALYTIC_ANTI_TAKEOVER_DEVICES|1.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.004|0.6931471805599453
CanSino Biologics Inc|5037456309|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.4|4.61512051684126
CorMedix Inc|5000592140|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Castle Biosciences Inc|5000451463|int|CALCULATED|Has the company reduced or eliminated cumulative voting in regard to the election of board members?|ELIMINATION_CUM_VOTING_RIGHTS|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
CanSino Biologics Inc|5037456309|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|1.0|258|G_risk|Biotechnology & Pharmaceuticals|2022|0.004|0.6931471805599453
Urogen Pharma Ltd|5035535486|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
CanSino Biologics Inc|5037456309|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|80.0|258|G_risk|Biotechnology & Pharmaceuticals|2019|0.32|4.394449154672439
Aurinia Pharmaceuticals Inc|5000451880|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.4|4.61512051684126
Castle Biosciences Inc|5000451463|int|REPORTED|The number of anti-takeover devices in place in excess of two.|ANALYTIC_ANTI_TAKEOVER_DEVICES|1.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.004|0.6931471805599453
Castle Biosciences Inc|5000451463|int|REPORTED|Has the company reduced or eliminated cumulative voting in regard to the election of board members?|ELIMINATION_CUM_VOTING_RIGHTS|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Urogen Pharma Ltd|5035535486|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|1.0|258|G_risk|Biotechnology & Pharmaceuticals|2023|0.004|0.6931471805599453
vTv Therapeutics Inc|5046056658|int|CALCULATED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
CorMedix Inc|5000592140|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|1.0|258|G_risk|Biotechnology & Pharmaceuticals|2023|0.004|0.6931471805599453
Urogen Pharma Ltd|5035535486|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Castle Biosciences Inc|5000451463|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2018|0.4|4.61512051684126
Aurinia Pharmaceuticals Inc|5000451880|float|REPORTED|Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.|CEO_PAY_RATIO_MEDIAN|35.0|258|G_risk|Biotechnology & Pharmaceuticals|2023|0.14|3.58351893845611
vTv Therapeutics Inc|5046056658|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Castle Biosciences Inc|5000451463|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2018|0.4|4.61512051684126
NGM Biopharmaceuticals Inc|4297800748|int|REPORTED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
CanSino Biologics Inc|5037456309|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2019|0.4|4.61512051684126
CorMedix Inc|5000592140|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2023|0.4|4.61512051684126
Castle Biosciences Inc|5000451463|int|REPORTED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
Urogen Pharma Ltd|5035535486|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2023|0.4|4.61512051684126
Castle Biosciences Inc|5000451463|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.4|4.61512051684126
Castle Biosciences Inc|5000451463|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
vTv Therapeutics Inc|5046056658|int|CALCULATED|Has the company reduced or eliminated cumulative voting in regard to the election of board members?|ELIMINATION_CUM_VOTING_RIGHTS|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Consun Pharmaceutical Group Ltd|5040759700|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Aurinia Pharmaceuticals Inc|5000451880|int|REPORTED|Has the company limited the rights of shareholders to call special meetings?|CALL_MEETINGS_LIMITED_RIGHTS|1.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.004|0.6931471805599453
Urogen Pharma Ltd|5035535486|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2019|0.4|4.61512051684126
CorMedix Inc|5000592140|int|REPORTED|Has the company limited the rights of shareholders to call special meetings?|CALL_MEETINGS_LIMITED_RIGHTS|1.0|258|G_risk|Biotechnology & Pharmaceuticals|2021|0.004|0.6931471805599453
Evolus Inc|5038792215|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2023|0.4|4.61512051684126
NGM Biopharmaceuticals Inc|4297800748|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.4|4.61512051684126
vTv Therapeutics Inc|5046056658|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2022|0.4|4.61512051684126
Urogen Pharma Ltd|5035535486|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2018|0.4|4.61512051684126
Castle Biosciences Inc|5000451463|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2019|0.4|4.61512051684126
NGM Biopharmaceuticals Inc|4297800748|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2021|0.4|4.61512051684126
CorMedix Inc|5000592140|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.4|4.61512051684126
vTv Therapeutics Inc|5046056658|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2022|0.0|0.0
Evolus Inc|5038792215|int|REPORTED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
Aurinia Pharmaceuticals Inc|5000451880|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
Evolus Inc|5038792215|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2022|0.4|4.61512051684126
Aurinia Pharmaceuticals Inc|5000451880|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Aurinia Pharmaceuticals Inc|5000451880|int|REPORTED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
CanSino Biologics Inc|5037456309|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|80.0|258|G_risk|Biotechnology & Pharmaceuticals|2021|0.32|4.394449154672439
CanSino Biologics Inc|5037456309|int|REPORTED|Has the company limited the rights of shareholders to call special meetings?|CALL_MEETINGS_LIMITED_RIGHTS|1.0|258|G_risk|Biotechnology & Pharmaceuticals|2021|0.004|0.6931471805599453
CanSino Biologics Inc|5037456309|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2022|0.4|4.61512051684126
Aurinia Pharmaceuticals Inc|5000451880|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2019|0.4|4.61512051684126
NGM Biopharmaceuticals Inc|4297800748|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
NGM Biopharmaceuticals Inc|4297800748|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2022|0.4|4.61512051684126
CanSino Biologics Inc|5037456309|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Urogen Pharma Ltd|5035535486|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2021|0.4|4.61512051684126
Urogen Pharma Ltd|5035535486|int|REPORTED|Has the company limited the rights of shareholders to call special meetings?|CALL_MEETINGS_LIMITED_RIGHTS|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
vTv Therapeutics Inc|5046056658|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Evolus Inc|5038792215|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2017|0.4|4.61512051684126
CanSino Biologics Inc|5037456309|int|CALCULATED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Castle Biosciences Inc|5000451463|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Aurinia Pharmaceuticals Inc|5000451880|float|REPORTED|Already reported ratio of CEO compensation over median annual employee compensation. Must say median was used as denominator.|CEO_PAY_RATIO_MEDIAN|41.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.164|3.737669618283368
Evolus Inc|5038792215|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
vTv Therapeutics Inc|5046056658|int|CALCULATED|Has the company limited the rights of shareholders to call special meetings?|CALL_MEETINGS_LIMITED_RIGHTS|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Consun Pharmaceutical Group Ltd|5040759700|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|1.0|258|G_risk|Biotechnology & Pharmaceuticals|2023|0.004|0.6931471805599453
Evolus Inc|5038792215|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2023|0.4|4.61512051684126
NGM Biopharmaceuticals Inc|4297800748|int|CALCULATED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Consun Pharmaceutical Group Ltd|5040759700|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
vTv Therapeutics Inc|5046056658|int|REPORTED|Has the company limited the rights of shareholders to call special meetings?|CALL_MEETINGS_LIMITED_RIGHTS|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
CanSino Biologics Inc|5037456309|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|80.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.32|4.394449154672439
Evolus Inc|5038792215|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Castle Biosciences Inc|5000451463|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2022|0.4|4.61512051684126
Urogen Pharma Ltd|5035535486|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|258|G_risk|Biotechnology & Pharmaceuticals|2020|0.4|4.61512051684126
